stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,platform_code
5990,5990,Broadway South Bryant Street East,42.901658,-78.703233,0,
6010,6010,Broadway Tops West,42.897687,-78.809064,0,
6040,6040,Broadway Townsend Street East,42.892496,-78.841163,0,
6050,6050,Broadway Transit Road East Farside,42.901839,-78.696524,0,
6060,6060,Broadway Transit Road West,42.901982,-78.697902,0,
6100,6100,Broadway Wagner Avenue East,42.898686,-78.799334,0,
6110,6110,Broadway Wagner Avenue West Opposit,42.898938,-78.798686,0,
6120,6120,Broadway Walnut Street West,42.888397,-78.860935,0,
6130,6130,Broadway Warren Avenue East,42.894258,-78.833005,0,
6150,6150,Broadway Washington Street West,42.885847,-78.873024,0,
6170,6170,Broadway Penora Street East,42.901489,-78.687627,0,
6180,6180,Broadway Wick Street West,42.896292,-78.819787,0,
6250,6250,Buffalo Avenue 53rd Street East Nea,43.078054,-79.003818,0,
6260,6260,Buffalo Avenue 56th Street West Nea,43.077518,-78.999953,0,
6270,6270,Buffalo Avenue 56th Street East Opp,43.077459,-79.000379,0,
6280,6280,Buffalo Avenue 58th Street West,43.077132,-78.997626,0,
6290,6290,Buffalo Avenue 58th Street East,43.076987,-78.998006,0,
6300,6300,Buffalo Avenue 59th Street West,43.076895,-78.996394,0,
6310,6310,Buffalo Avenue 59th Street East,43.076777,-78.996802,0,
6320,6320,Buffalo Avenue 60th Street West Nea,43.076654,-78.995057,0,
6340,6340,Buffalo Avenue 60th Street East Opp,43.076448,-78.994807,0,
6370,6370,Buffalo Avenue 63rd Street West Nea,43.075975,-78.991636,0,
6380,6380,Buffalo Avenue 63rd Street East Opp,43.07587,-78.992258,0,
6390,6390,Buffalo Avenue 65th Street West,43.075555,-78.989048,0,
6400,6400,Buffalo Avenue 65th Street East Opp,43.075341,-78.989203,0,
6420,6420,Buffalo Avenue 68th Street West,43.07507,-78.985633,0,
6430,6430,Buffalo Avenue 68th Street East Mid,43.074991,-78.98594,0,
6450,6450,Buffalo Avenue 70th Street West,43.07436,-78.98358,0,
6460,6460,Buffalo Avenue 70th Street East Opp,43.074124,-78.98326,0,
6470,6470,Buffalo Avenue 72nd Street West Far,43.073973,-78.982005,0,
6480,6480,Buffalo Avenue 72nd Street East Opp,43.073826,-78.981951,0,
6490,6490,Buffalo Avenue 74th Street West,43.073812,-78.979311,0,
6500,6500,Buffalo Avenue 74th Street East Opp,43.073639,-78.979543,0,
6510,6510,Buffalo Avenue 77th Street West,43.074122,-78.975663,0,
6520,6520,Buffalo Avenue 77th Street East Opp,43.073869,-78.975923,0,
6530,6530,Buffalo Avenue 80th Street West Far,43.074646,-78.972616,0,
6540,6540,Buffalo Avenue 80th Street East Opp,43.074446,-78.972352,0,
6550,6550,Buffalo Avenue 81st Street West,43.075148,-78.971027,0,
6560,6560,Buffalo Avenue 83rd Street East,43.075248,-78.969959,0,
6570,6570,Buffalo Avenue 84th Street West,43.075898,-78.967755,0,
6580,6580,Buffalo Avenue 84th Street East Far,43.075666,-78.967804,0,
6590,6590,Buffalo Avenue 86th Street West Opp,43.076647,-78.964936,0,
6600,6600,Buffalo Avenue 86th Street East,43.076304,-78.965,0,
6620,6620,Buffalo Avenue 87th Street East Opp,43.077297,-78.963035,0,
6625,6625,Buffalo Street Armor Duells Road So,42.749103,-78.74821,0,
6630,6630,Buffalo Avenue Cayuga Drive East,43.077936,-78.961871,0,
6633,6633,Buffalo Street Clark Street North,42.764792,-78.743782,0,
6638,6638,Buffalo Street Highland Avenue Nort,42.722888,-78.82575,0,
6643,6643,Buffalo Street Elmhurst Drive North,42.754906,-78.746895,0,
6644,6644,Buffalo Street Elmhurst Drive South,42.754977,-78.747004,0,
6683,6683,Buffalo Street Highland Avenue Nort,42.759238,-78.745265,0,
6710,6710,"Buffalo Avenue Hyde Park Boulevard ",43.082174,-79.01806,0,
6733,6733,Buffalo Street Jewett Holmwood Road,42.750808,-78.747843,0,
6735,6735,Buffalo Street E Main Street South,42.716271,-78.829472,0,
6740,6740,Buffalo Avenue LaSalle Middle Schoo,43.073883,-78.978279,0,
6745,6745,Buffalo Street Maple Avenue South,42.721037,-78.826775,0,
6790,6790,"Buffalo Avenue Occidental Chemical ",43.078128,-79.003344,0,
6800,6800,Buffalo Avenue Occidential Chemical,43.080956,-79.013861,0,
6801,6801,"Buffalo Avenue Occidental Chemical ",43.079488,-79.009325,0,
6804,6804,"Buffalo Avenue Occidental Chemical ",43.079465,-79.008657,0,
6805,6805,"Buffalo Avenue Occidental Chemical ",43.080916,-79.013136,0,
6830,6830,Buffalo Avenue Portage Road East,43.082778,-79.042205,0,
6840,6840,Buffalo Avenue Portage Road West,43.082936,-79.042905,0,
6886,6886,"Buffalo Street Saunders Settlement ",43.142808,-78.889969,0,
6901,6901,Buffalo Street School Street South,42.765134,-78.743985,0,
6914,6914,Buffalo Street West Highland Avenue,42.759527,-78.745416,0,
7010,7010,Buffalo Street Euclid Avenue North,42.724777,-78.825774,0,
7012,7012,Buffalo Street Hamburg Village Squa,42.719638,-78.828126,0,
7050,7050,Buffalo Street Maple Avenue North O,42.720716,-78.826887,0,
7060,7060,Buffalo Street Prospect Avenue Sout,42.722076,-78.825954,0,
7080,7080,Buffalo Avenue Union Street South,42.717796,-78.829346,0,
7090,7090,Buffalo Avenue Village Square South,42.720206,-78.827625,0,
7308,7308,Carlton Street Washington Street We,42.898643,-78.868957,0,
7310,7310,Camp Road Dartmouth Street North,42.746316,-78.851813,0,
7340,7340,Camp Road Holiday Inn South,42.739047,-78.845283,0,
7350,7350,Camp Road Howard Road North,42.758482,-78.861015,0,
7360,7360,Camp Road Howard Road South,42.758518,-78.861255,0,
7390,7390,Camp Road Nash Road South,42.761957,-78.862873,0,
7410,7410,Camp Road Scranton Road North,42.734407,-78.838544,0,
7420,7420,Camp Road Scranton Road South,42.734516,-78.839225,0,
7435,7435,Camp Road Southwestern Blvd North,42.749726,-78.854475,0,
7440,7440,Camp Road Southwestern Boulevard So,42.749456,-78.854585,0,
7450,7450,Camp Road Sowles Road North,42.751406,-78.855823,0,
7460,7460,Camp Road Staley Drive North,42.727917,-78.836993,0,
7470,7470,Camp Road Staley Drive South,42.728117,-78.837076,0,
7480,7480,Camp Road Sunset Drive North Opposi,42.737757,-78.843565,0,
7490,7490,Camp Road Sunset Drive South,42.737527,-78.843696,0,
7515,7515,James E Casey 15 James E. Casey Dri,42.880012,-78.8054,0,
7517,7517,James E Casey Dingens Road North Fa,42.878339,-78.805439,0,
7520,7520,James E Casey Thielman Drive East,42.881718,-78.805337,0,
7720,7720,"Cayuga Avenue Buffalo Avenue South ",43.078102,-78.962054,0,
7770,7770,Cayuga Drive Lindbergh Avenue North,43.083601,-78.961926,0,
7780,7780,Cayuga Drive Lindbergh Avenue South,43.083918,-78.962437,0,
7790,7790,Cayuga Avenue Mang Avenue South Far,43.079793,-78.960542,0,
7830,7830,Cayuga Avenue Munson Avenue South F,43.081331,-78.960578,0,
7831,7831,Cayuga Avenue Munson Avenue North O,43.081511,-78.960379,0,
7840,7840,Cayuga Avenue Pershing Avenue South,43.082379,-78.961375,0,
7841,7841,Cayuga Avenue Pershing Avenue North,43.08262,-78.961234,0,
7850,7850,Cayuga Avenue South Military Road N,43.080065,-78.959979,0,
7910,7910,Cazenovia Street Seneca Street East,42.853061,-78.807245,0,
8345,8345,Central Avenue Broadway North Farsi,42.901147,-78.670416,0,
8350,8350,Central Avenue Drullard Avenue Sout,42.911159,-78.672191,0,
8370,8370,Central Avenue Erie Street South,42.905752,-78.671187,0,
8393,8393,Central Avenue Laverack Avenue Sout,42.908058,-78.671585,0,
8410,8410,Central Avenue Pleasant Avenue Sout,42.902701,-78.670669,0,
8440,8440,Central Avenue Sawyer Avenue South,42.909976,-78.671926,0,
8445,8445,Central Avenue West Main Street Sou,42.900592,-78.670503,0,
8490,8490,Century Road Cleveland Drive South,42.944425,-78.795028,0,
8650,8650,"Church Street Franklin Street West ",42.88354,-78.877138,0,
8660,8660,"Church Street Franklin Street West ",42.883672,-78.877859,0,
8690,8690,Church Street Main Street East,42.883005,-78.875511,0,
8773,8773,Cleveland Drive 1119 Cleveland Driv,42.944796,-78.758176,0,
8774,8774,Cleveland Drive 1120 Cleveland Driv,42.944916,-78.758183,0,
8780,8780,Cleveland Drive Beach Road East,42.945258,-78.761233,0,
8790,8790,Cleveland Drive Beach Road West Far,42.945357,-78.761295,0,
8800,8800,Cleveland Drive Birkdale Road East,42.945018,-78.772336,0,
8810,8810,Cleveland at Briarcliff Rd west,42.944981,-78.781097,0,
8850,8850,Cleveland Drive Century Road West,42.944497,-78.795035,0,
8860,8860,Cleveland Drive Charnwood Drive Eas,42.944888,-78.790135,0,
8870,8870,Cleveland Drive Charnwood Drive Wes,42.944987,-78.789615,0,
8900,8900,Cleveland Drive Cresthaven Drive Ea,42.945066,-78.770056,0,
8910,8910,Cleveland Drive Cresthaven Drive We,42.945156,-78.770159,0,
8960,8960,Cleveland Drive Foisset Avenue East,42.945218,-78.764115,0,
8980,8980,Cleveland Drive Harlem Road East,42.944872,-78.784911,0,
8990,8990,Cleveland Drive Harlem Road West,42.945015,-78.785412,0,
8991,8991,Cleveland Drive Harlem Road West Ne,42.945007,-78.783662,0,
9000,9000,Cleveland Drive Highview Court East,42.944877,-78.793033,0,
9003,9003,Cleveland Drive Highview Court West,42.944966,-78.792475,0,
9020,9020,Cleveland Drive Lochland Drive East,42.945148,-78.767573,0,
9040,9040,Cleveland Drive Marsdale Road West,42.945007,-78.786683,0,
9045,9045,Cleveland Drive Merymont Road East,42.944859,-78.782966,0,
9050,9050,Cleveland Drive Mt Vernon Road East,42.944907,-78.786886,0,
9060,9060,Cleveland Drive Oehman Boulevard Ea,42.944956,-78.774883,0,
9070,9070,Cleveland Drive Oehman Boulevard We,42.945046,-78.774485,0,
9100,9100,"Cleveland Drive Ravenswood Terrace ",42.945106,-78.771736,0,
9110,9110,"Cleveland Drive Roycroft Boulevard ",42.944887,-78.780624,0,
9130,9130,Cleveland Drive Union Road East,42.944787,-78.755276,0,
9133,9133,Cleveland Drive Union Road West Far,42.944918,-78.754884,0,
9140,9140,Cleveland Drive Walton Drive East,42.944912,-78.777697,0,
9143,9143,Cleveland Drive Walton Drive West,42.945007,-78.777315,0,
9150,9150,Cleveland Drive Wilshire Road West,42.945347,-78.762696,0,
9180,9180,Cleveland Drive Yvonne Avenue West,42.945237,-78.768016,0,
9190,9190,Clinton Street Lewis Street West,42.878186,-78.835714,0,
9200,9200,Clinton Street Farmers Market East,42.873136,-78.823025,0,
9240,9240,Clinton Street Cedar Street West,42.883188,-78.861185,0,
9250,9250,Clinton Street Middle College,42.883239,-78.862031,0,
9440,9440,Clinton Street Bond Street East,42.88069,-78.847457,0,
9470,9470,"Clinton Street Babcock Street East ",42.875878,-78.830157,0,
9480,9480,Clinton Street Babcock Street West,42.876075,-78.83018,0,
9490,9490,Clinton Street Bailey Avenue East,42.872017,-78.819822,0,
9500,9500,Clinton Street Bailey Avenue West,42.872086,-78.819475,0,
9510,9510,Clinton Street Baitz Avenue East,42.874567,-78.826606,0,
9520,9520,Clinton Street Baitz Avenue West,42.874427,-78.825944,0,
9530,9530,Clinton Street Barnard Street East,42.871807,-78.80603,0,
9540,9540,Clinton Street Barnard Street West,42.871896,-78.805408,0,
9640,9640,Clinton Street Claire Street East,42.8796,-78.841187,0,
9645,9645,Clinton Street Cliff Street East Op,42.871878,-78.812873,0,
9650,9650,Clinton Street Cliff Street West,42.871996,-78.812705,0,
9660,9660,Clinton Street Cochrane Street West,42.871788,-78.799256,0,
9670,9670,Clinton Street Electric Avenue East,42.871652,-78.798229,0,
9690,9690,Clinton Street Emslie Street East,42.880956,-78.849164,0,
9700,9700,Clinton Street Emslie Street West,42.881018,-78.848716,0,
9710,9710,Clinton Street Fernwood Avenue East,42.87161,-78.796287,0,
9721,9721,Clinton Street Fernwood Loop East,42.871599,-78.795114,0,
9730,9730,Clinton Street Fernwood Loop Static,42.871462,-78.794942,0,
9750,9750,Clinton Street Fillmore Avenue East,42.879274,-78.839368,0,
9760,9760,Clinton Street Fillmore Avenue West,42.879287,-78.838973,0,
9790,9790,Clinton Street Gilbert Street East,42.875395,-78.828773,0,
9800,9800,Clinton Street Gilbert Street West,42.875226,-78.828083,0,
9810,9810,Clinton Street Gorski Street East,42.871887,-78.809986,0,
9850,9850,Clinton Street Harlem Road East,42.871442,-78.787605,0,
9870,9870,Clinton Street Harlem Road West Far,42.871547,-78.787925,0,
9880,9880,Clinton Street Hickory Street East,42.882736,-78.859283,0,
9890,9890,Clinton Street Hickory Street West,42.882767,-78.858785,0,
9900,9900,Clinton Street Hobart Street East,42.873787,-78.824655,0,
9910,9910,Clinton Street Hobart Street West O,42.873788,-78.824304,0,
9920,9920,Clinton Street Holly Street East,42.871748,-78.804332,0,
9960,9960,Clinton Street Jefferson Avenue Eas,42.881878,-78.854207,0,
9970,9970,Clinton Street Jefferson Avenue Wes,42.881887,-78.853703,0,
9980,9980,Clinton Street Kelburn Street East,42.871908,-78.815196,0,
9990,9990,"Clinton Street Kelburn Street West ",42.872077,-78.815135,0,
10000,10000,Clinton Street Krakow Street West,42.871981,-78.809227,0,
10010,10010,Clinton Street Laux Street East Opp,42.877116,-78.833325,0,
10020,10020,Clinton Street Laux Street West,42.877158,-78.833076,0,
10030,10030,Clinton Street Lewis Street East Op,42.878284,-78.836366,0,
10070,10070,"Clinton Street Meadowbrook Parkway ",42.871711,-78.79589,0,
10090,10090,Clinton Street Michigan Avenue East,42.884307,-78.868595,0,
10100,10100,Clinton Street Michigan Avenue West,42.884369,-78.867901,0,
10110,10110,Clinton Street Monroe Street East,42.881507,-78.852116,0,
10150,10150,Clinton Street Oak Street East Near,42.88475,-78.871231,0,
10200,10200,Clinton Street Pierce Street East,42.8717,-78.800348,0,
10210,10210,Clinton Street Pine Street East,42.883618,-78.864133,0,
10220,10220,Clinton Street Pine Street West,42.883606,-78.863689,0,
10230,10230,Clinton Street Pleasant Parkway Wes,42.871747,-78.797676,0,
10240,10240,Clinton Street Compass East East,42.884026,-78.866603,0,
10260,10260,Clinton Street Smith Street East,42.880168,-78.844275,0,
10270,10270,Clinton Street Smith Street West,42.880166,-78.843857,0,
10280,10280,Clinton Street Spann Street East,42.871887,-78.812023,0,
10290,10290,Clinton Street Spring Street East,42.882316,-78.856846,0,
10300,10300,Clinton Street Spring Street West O,42.882357,-78.856446,0,
10310,10310,Clinton Street South Ogden Street E,42.87172,-78.802368,0,
10320,10320,Clinton Street South Ogden Street W,42.871826,-78.801833,0,
10350,10350,Clinton Street Ellicott Street East,42.885045,-78.872481,0,
10360,10360,Clinton Street Weaver Street West,42.871897,-78.803737,0,
10380,10380,Clinton Street Weimar Street East,42.871866,-78.807884,0,
10390,10390,Clinton Street Weimar Street West,42.87192,-78.807495,0,
10430,10430,College Avenue McKoon Avenue West,43.122447,-79.050178,0,
10440,10440,Colvin Boulevard 1069 Colvin Boulev,42.969868,-78.858404,0,
10450,10450,Colvin Boulevard 1080 Colvin Boulev,42.970577,-78.858463,0,
10460,10460,Colvin Boulevard 2097 Colvin Boulev,42.994918,-78.852563,0,
10490,10490,Colvin Boulevard Argonne Avenue Nor,42.963626,-78.858215,0,
10500,10500,Colvin Boulevard Argonne Drive Sout,42.963886,-78.858313,0,
10510,10510,Colvin Boulevard Belmont Avenue Nor,42.986597,-78.853945,0,
10520,10520,Colvin Boulevard Belmont Avenue Sou,42.986706,-78.853735,0,
10530,10530,Colvin Boulevard Black Creek Road N,43.009218,-78.846723,0,
10540,10540,Colvin Boulevard Black Creek Road S,43.009597,-78.846855,0,
10550,10550,Colvin Boulevard Brighton Road Nort,42.991,-78.852686,0,
10560,10560,Colvin Boulevard Brighton Road Sout,42.991339,-78.852872,0,
10563,10563,Colvin Boulevard Morrison Avenue So,42.989504,-78.852874,0,
10570,10570,Colvin Boulevard Brompton Road Nort,43.005578,-78.846993,0,
10580,10580,Colvin Boulevard Brompton Road Sout,43.005608,-78.847156,0,
10583,10583,Colvin Boulevard Brookmere Road Nor,43.007326,-78.846728,0,
10584,10584,Colvin Boulevard Brookmere Road Sou,43.007508,-78.84689,0,
10590,10590,Colvin Boulevard Colvin Extension N,43.002347,-78.854434,0,
10593,10593,Colvin Boulevard Colvin Extension S,43.001787,-78.854365,0,
10620,10620,Colvin Boulevard Crosby Avenue Nort,42.965457,-78.858273,0,
10630,10630,Colvin Boulevard Crosby Avenue Sout,42.965777,-78.858383,0,
10640,10640,Colvin Boulevard Deerhurst Park Bou,42.968537,-78.858414,0,
10650,10650,Colvin Boulevard Deerhurst Park Bou,42.969067,-78.858484,0,
10660,10660,"Colvin Boulevard Colvin Woods Pkwy ",42.993807,-78.852618,0,
10670,10670,"Colvin Boulevard Colvin Woods Pkwy ",42.99406,-78.85279,0,
10680,10680,Colvin Boulevard Eggert Road North,42.997756,-78.851985,0,
10690,10690,"Colvin Boulevard Eggert Road South ",42.997927,-78.852205,0,
10700,10700,Colvin Boulevard Ellicot Creek Road,43.011557,-78.846686,0,
10710,10710,Colvin Boulevard Ellicot Creek Road,43.011678,-78.846836,0,
10720,10720,Colvin Boulevard Embassy Square Sou,42.996647,-78.852466,0,
10740,10740,Colvin Boulevard Gardenwood Lane No,42.981706,-78.858536,0,
10750,10750,Colvin Boulevard Glencove Road Sout,42.979986,-78.858656,0,
10760,10760,Colvin Boulevard Greenfield Drive N,43.005197,-78.849336,0,
10770,10770,Colvin Boulevard Greenfield Drive S,43.005317,-78.849445,0,
10780,10780,Colvin Avenue Hertel Avenue North F,42.948059,-78.858895,0,
10790,10790,Colvin Avenue Hertel Avenue South,42.947946,-78.859083,0,
10800,10800,Colvin Boulevard Highland Avenue No,42.974126,-78.858293,0,
10810,10810,Colvin Boulevard Highland Parkway S,42.974117,-78.858475,0,
10820,10820,"Colvin Avenue Kenmore Avenue North ",42.958888,-78.858505,0,
10830,10830,Colvin Boulevard Kenmore Avenue Sou,42.958556,-78.858749,0,
10840,10840,Colvin Boulevard Kerr Road North Ne,42.988312,-78.852674,0,
10850,10850,Colvin Boulevard Kerr Road South Fa,42.988292,-78.85287,0,
10860,10860,Colvin Boulevard Knowlton Avenue No,42.962047,-78.858254,0,
10870,10870,Colvin Boulevard Knowlton Avenue So,42.962315,-78.858424,0,
10900,10900,Colvin Boulevard Lorelee Drive Nort,43.005058,-78.850775,0,
10910,10910,Colvin Boulevard Lorelee Drive Sout,43.004957,-78.851254,0,
10920,10920,Colvin Boulevard Marjann Terrace No,42.976746,-78.858386,0,
10930,10930,Colvin Boulevard Meadow Lane South,42.976626,-78.858535,0,
10950,10950,Colvin Boulevard Nassau Avenue Nort,42.967027,-78.858364,0,
10960,10960,Colvin Boulevard Nassau Boulevard S,42.967438,-78.858453,0,
10970,10970,Colvin Boulevard Neumann Parkway No,42.978596,-78.858464,0,
10980,10980,Colvin Boulevard Neumann Parkway So,42.978657,-78.858606,0,
10990,10990,Colvin Avenue Paradise Lane North F,43.014428,-78.846675,0,
11010,11010,"Colvin Boulevard Paramount Parkway ",42.986426,-78.857486,0,
11020,11020,"Colvin Boulevard Paramount Parkway ",42.98621,-78.858179,0,
11050,11050,Colvin Boulevard Parkwood Avenue No,42.959947,-78.858343,0,
11060,11060,Colvin Boulevard Parkwood Avenue So,42.960275,-78.858551,0,
11070,11070,Colvin Boulevard Raintree Parkway S,43.014497,-78.846814,0,
